X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-115.2568,32.8156,26,50766,Ormesa I,Ormat Nevada Inc,34691,IPP Non-CHP,Holtville,Imperial,California,92250,3300 East Evan Hewes Highway,geothermal,26.4,17.6,0,0,0,0,0,0,0,0,Geothermal = 17.6MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,32.8156,-115.2568,17.6,0,0,0
-120.105,40.300833,27,50964,Amedee Geothermal Venture I,Amedee Gethrm Venture I LP,472,IPP Non-CHP,Amedee,Lassen,California,96127,US 395 at Road A3,geothermal,3,2.2,0,0,0,0,0,0,0,0,Geothermal = 2.2MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,40.300833,-120.105,2.2,0,0,0
-117.8557,39.9663,28,52015,Terra-Gen Dixie Valley,Terra-Gen Operating Co-Geo,2782,IPP Non-CHP,Fallon,Churchill,Nevada,89406,#1 Dixie Valley Rd,geothermal,70.9,58.5,0,0,0,0,0,0,0,0,Geothermal = 58.5MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.9663,-117.8557,58.5,0,0,0
-154.888362,19.478976,29,52028,Puna Geothermal Venture I,Puna Geothermal Venture,3608,IPP Non-CHP,Pahoa,Hawaii,Hawaii,96778,14-3860 Kapoho Pahoa Rd,geothermal,51,43,0,0,0,0,0,0,0,0,Geothermal = 43MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,19.478976,-154.888362,43,0,0,0
-122.881,38.8339,30,52158,Aidlin Geothermal Power Plant,Geysers Power Co LLC,7160,IPP Non-CHP,Middletown,Sonoma,California,95425,10350 Socrates Mine Road,geothermal,25,18,0,0,0,0,0,0,0,0,Geothermal = 18MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,38.8339,-122.881,18,0,0,0
-118.8383,39.557,31,52174,Soda Lake Geothermal No I II,Cyrq Energy Corp,56677,IPP Non-CHP,Fallon,Churchill,Nevada,89406,5500 Soda Lake,geothermal,21,7.6,0,0,0,0,0,0,0,0,Geothermal = 7.6MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.557,-118.8383,7.6,0,0,0
-115.2637,32.7757,32,54038,Geo East Mesa II,Ormat Nevada Inc,34691,IPP Non-CHP,Holtville,Imperial,California,92250,3300 East Evan Hewes Highway,geothermal,21.6,14.4,0,0,0,0,0,0,0,0,Geothermal = 14.4MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,32.7757,-115.2637,14.4,0,0,0
-115.5356,32.7144,33,54111,Second Imperial Geothermal,"ORCAL Geothermal, Inc",49748,IPP Non-CHP,Heber,Imperial,California,92249,855 Dogwood Road,geothermal,80,64.8,0,0,0,0,0,0,0,0,Geothermal = 64.8MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,32.7144,-115.5356,64.8,0,0,0
-119.746762,39.395603,34,54665,Steamboat II,Steamboat Development Corp,18031,IPP Non-CHP,Reno,Washoe,Nevada,89521,1010 Power Plant Dr,geothermal,18.2,10.8,0,0,0,0,0,0,0,0,Geothermal = 10.8MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.395603,-119.746762,10.8,0,0,0
-119.7475,39.394444,35,54666,Steamboat III,Steamboat Development Corp,18031,IPP Non-CHP,Reno,Washoe,Nevada,89521,1010 Power Plant Dr,geothermal,18.2,10.8,0,0,0,0,0,0,0,0,Geothermal = 10.8MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.394444,-119.7475,10.8,0,0,0
-115.518,32.7146,36,54689,Heber Geothermal,"ORCAL Geothermal, Inc",49748,IPP Non-CHP,Heber,Imperial,California,92249,895 Pitzer Road,geothermal,81.5,54.3,0,0,0,0,0,0,0,0,Geothermal = 54.3MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,32.7146,-115.518,54.3,0,0,0
-115.2481,32.7881,37,54724,Ormesa II,Ormat Nevada Inc,34691,IPP Non-CHP,Holtville,Imperial,California,92250,3300 East Evan Hewes Highway,geothermal,24,16,0,0,0,0,0,0,0,0,Geothermal = 16MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,32.7881,-115.2481,16,0,0,0
-115.6386,33.157,38,54996,Salton Sea Power Gen Co - Unit 4,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,6922 Crummer Rd.,geothermal,47.5,44,0,0,0,0,0,0,0,0,Geothermal = 44MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.157,-115.6386,44,0,0,0
-115.6384,33.1533,39,55983,Salton Sea Power LLC - Unit 5,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,6922 Crummer Rd.,geothermal,58.3,46,0,0,0,0,0,0,0,0,Geothermal = 46MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.1533,-115.6384,46,0,0,0
-115.5114,33.1669,40,55984,CE Turbo LLC,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,7001 Gentry Rd.,geothermal,11.5,10,0,0,0,0,0,0,0,0,Geothermal = 10MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.1669,-115.5114,10,0,0,0
-119.010013,39.796032,41,55991,Brady,Ormat Nevada Inc,34691,IPP Non-CHP,Fallon,Churchill,Nevada,89406,"10750 I-80 East, Exit 65",geothermal,21.5,14.3,0,0,0,0,0,0,0,0,Geothermal = 14.3MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.796032,-119.010013,14.3,0,0,0
-113.38245,42.099417,42,56317,Raft River Geothermal Power Plant,US Geothermal Inc.,50147,IPP Non-CHP,Malta,Cassia,Idaho,83342,2960 South 2100 East,geothermal,18,10,0,0,0,0,0,0,0,0,Geothermal = 10MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,42.099417,-113.38245,10,0,0,0
-119.754593,39.390843,43,56321,Richard Burdette Geothermal,Ormat Nevada Inc,34691,IPP Non-CHP,Reno,Washoe,Nevada,89521,1010 Power Plant Drive,geothermal,30,20,0,0,0,0,0,0,0,0,Geothermal = 20MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.390843,-119.754593,20,0,0,0
-119.764507,39.373189,44,56540,Galena 2 Geothermal Power Plant,Ormat Nevada Inc,34691,IPP Non-CHP,Reno,Washoe,Nevada,89511,20590 Wedge Parkway,geothermal,13.5,9,0,0,0,0,0,0,0,0,Geothermal = 9MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.373189,-119.764507,9,0,0,0
