X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-91.4431,29.7336,58,56139,Neptune Gas Processing Plant,Enterprise Products Optg LP,29925,Industrial CHP,Centerville,St Mary,Louisiana,70522,120 Trunkline,other,4.5,3.1,0,0,0,0,0,0,0,0,Other = 3.1 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,29.7336,-91.4431,0,0,3.1,0
-112.1225,40.7119,59,56163,Kennecott Power Plant,Kennecott Utah Copper,49805,Industrial CHP,Magna,Salt Lake,Utah,84044,9200 West 3325 South,other,38.2,37.7,0,5.9,0,0,0,0,0,0,"Natural Gas = 5.9 MW, Other = 31.8 MW","Natural Gas Fired Combustion Turbine; All Other;","EIA-860, EIA-860M and EIA-923",202001,40.7119,-112.1225,0,0,31.8,0
-159.375803,21.996451,60,56258,Kapaia Power Station,Kauai Island Utility Cooperative,10071,Electric Utility,Lihue,Kauai,Hawaii,96766,4941-K Maalo Rd,other,39.1,26.6,0,0,0,0,0,0,0,0,Other = 26.6 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,21.996451,-159.375803,0,0,26.6,0
-120.636667,35.040833,61,56284,Santa Maria EPG,Phillips 66 Company,50045,Industrial Non-CHP,Arroyo Grande,San Luis Obispo,California,93420,2555 Willow Road,other,5.5,5.3,0,0,0,0,0,0,0,0,Other = 5.3 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,35.040833,-120.636667,0,0,5.3,0
-74.221219,40.637554,62,56294,Bayway Refinery,Phillips 66,50095,Industrial Non-CHP,Linden,Union,New Jersey,7036,1400 Park Avenue,other,11.2,11.2,0,0,0,0,0,0,0,0,Other = 11.2 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,40.637554,-74.221219,0,0,11.2,0
-110.0904,41.8805,63,56312,Shute Creek Facility,Exxon Mobil Production Co,6529,Industrial CHP,Kemmerer,Lincoln,Wyoming,83101,33 miles northeast of Kemmerer,other,144,98.7,0,0,0,0,0,0,0,0,Other = 98.7 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,41.8805,-110.0904,0,0,98.7,0
-108.4911,45.7769,64,56496,Phillips 66 Billings Refinery,Phillips 66 Billings Refinery,54916,Industrial Non-CHP,Billings,Yellowstone,Montana,59101,401 South 23rd Street,other,1.6,1.5,0,0,0,0,0,0,0,0,Other = 1.5 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,45.7769,-108.4911,0,0,1.5,0
-104.3975,48.2139,65,56833,OREG 1 Inc,Ormat Nevada Inc,34691,IPP Non-CHP,Culbertson,Roosevelt,Montana,59218,"5444 Road 1016, HC80, Box 39",other,30,20,0,0,0,0,0,0,0,0,Other = 20 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,48.2139,-104.3975,0,0,20,0
-82.828642,38.596657,66,56848,Haverhill North Cogeneration Facility,"SunCoke Energy, Inc.",56069,IPP CHP,Franklin Furnace,Scioto,Ohio,45629,2446 Gallia Pike,other,67,53,0,0,0,0,0,0,0,0,Other = 53 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,38.596657,-82.828642,0,0,53,0
-104.3975,48.2142,67,56880,OREG 2 Inc,Ormat Nevada Inc,34691,IPP Non-CHP,Culbertson,Roosevelt,Montana,59218,"5444 Road 1016, HC60 Box 39",other,30,20,0,0,0,0,0,0,0,0,Other = 20 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,48.2142,-104.3975,0,0,20,0
